user_id,ou_id,ou_title,user_tenure_months,user_employment_status_id,manager_id,training_object_id,training_title,training_type,progress_percent,is_overdue,is_completed,transcript_status_id,assigned_dt,due_dt,completed_dt,reg_num
91,139,New Users,N,N,89,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:14:06.967+05:30,2026-02-21 13:29:00+05:30,N,1
91,139,New Users,N,N,89,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:14:03.68+05:30,2026-02-21 13:29:00+05:30,N,1
91,139,New Users,N,N,89,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:06:33.167+05:30,2026-02-21 13:29:00+05:30,N,1
91,139,New Users,N,N,89,33664a34-face-483c-bac7-3197fbae2dc3,Diversity on the Job: Diversity and You,CRSE,,0,0,16,2015-08-06 01:11:30.473+05:30,N,N,1
91,139,New Users,N,N,89,d4e87440-536b-4e86-a0b7-355680819977,Communicating Across Cultures,CRSE,,0,0,16,2015-08-06 01:11:30.16+05:30,N,N,1
91,139,New Users,N,N,89,19f4e0b8-878f-43d8-99f1-3f55a7b52965,Safety and Security elearning,VID ,,0,0,4,2024-11-19 21:28:34.853+05:30,N,N,1
91,139,New Users,N,N,89,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,1,2024-09-11 04:31:25.253+05:30,N,N,1
91,139,New Users,N,N,89,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:07:35.4+05:30,2026-04-30 12:29:00+05:30,N,1
91,139,New Users,N,N,89,e5c8ba8f-9b6d-4054-8ace-75cddec2cf9a,Advocating for Yourself,PRGM,,1,0,65537,2026-03-31 01:04:39.48+05:30,2026-04-30 12:29:00+05:30,N,1
91,139,New Users,N,N,89,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:30:54.76+05:30,2024-09-21 04:29:00+05:30,N,1
91,139,New Users,N,N,89,0574238a-3a48-420c-9245-9bbe25aa8ccc,0574238A-3A48-420C-9245-9BBE25AA8CCC,SLCH,,0,0,32,2015-08-06 01:11:28.24+05:30,N,N,1
91,139,New Users,N,N,89,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:07:56.59+05:30,N,N,1
91,139,New Users,N,N,89,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,0,0,16,2015-08-06 01:11:28.927+05:30,N,N,1
91,139,New Users,N,N,89,6a2ccd35-040b-4a81-98b4-cc21a776d69f,6A2CCD35-040B-4A81-98B4-CC21A776D69F,CITM,,0,0,16,2015-08-06 01:11:28.583+05:30,N,N,1
91,139,New Users,N,N,89,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65537,2025-04-12 22:20:18.953+05:30,2025-05-02 23:59:00+05:30,N,1
91,139,New Users,N,N,89,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,0,0,16,2015-08-06 01:11:29.257+05:30,N,N,1
92,139,New Users,N,N,89,d3c7f243-78a8-471b-b009-14cdad178094,Fire Safety,TEST,,0,0,16777216,2017-04-11 01:28:23.563+05:30,N,N,1
92,139,New Users,N,N,89,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:08:09.903+05:30,2026-02-21 13:29:00+05:30,N,1
92,139,New Users,N,N,89,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:07:52.93+05:30,2026-02-21 13:29:00+05:30,N,1
92,139,New Users,N,N,89,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:07:55.653+05:30,2026-02-21 13:29:00+05:30,N,1
92,139,New Users,N,N,89,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:05:51.923+05:30,2026-02-21 13:29:00+05:30,N,1
92,139,New Users,N,N,89,19f4e0b8-878f-43d8-99f1-3f55a7b52965,Safety and Security elearning,VID ,,0,0,4,2024-11-19 21:28:34.433+05:30,N,N,1
92,139,New Users,N,N,89,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,1,2024-09-11 04:31:33.803+05:30,N,N,1
92,139,New Users,N,N,89,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:03:24.683+05:30,2026-04-30 12:29:00+05:30,N,1
92,139,New Users,N,N,89,e5c8ba8f-9b6d-4054-8ace-75cddec2cf9a,Advocating for Yourself,PRGM,,1,0,65537,2026-03-31 01:07:02.81+05:30,2026-04-30 12:29:00+05:30,N,1
92,139,New Users,N,N,89,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:30:27.417+05:30,2024-09-21 04:29:00+05:30,N,1
92,139,New Users,N,N,89,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:07:58.29+05:30,N,N,1
92,139,New Users,N,N,89,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2017-04-24 20:06:13.48+05:30,2017-05-25 09:29:00+05:30,N,1
92,139,New Users,N,N,89,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65537,2025-04-12 22:14:16.36+05:30,2025-05-02 23:59:00+05:30,N,1
92,139,New Users,N,N,89,040f6faa-fc5f-4e52-a314-dd1fff569d00,040F6FAA-FC5F-4E52-A314-DD1FFF569D00,TEST,,0,1,64,2017-04-11 01:28:24.14+05:30,N,2017-04-11 01:29:11.117+05:30,1
93,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:05:29.64+05:30,2026-02-21 13:29:00+05:30,N,1
93,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:08:31.733+05:30,2026-02-21 13:29:00+05:30,N,1
93,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:08:36.147+05:30,2026-02-21 13:29:00+05:30,N,1
93,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:04:13.153+05:30,2026-02-21 13:29:00+05:30,N,1
93,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:48.107+05:30,N,N,1
93,139,New Users,N,N,N,85138a82-917e-4a19-8a66-536b8413e633,Company Orientation,EVNT,,0,1,64,2013-11-04 20:31:06.933+05:30,N,2013-11-04 20:31:09.487+05:30,1
93,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:32:01.143+05:30,2024-09-21 04:29:00+05:30,N,1
93,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:00:27.383+05:30,N,N,1
93,139,New Users,N,N,N,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2014-03-13 20:12:15.347+05:30,2014-04-13 10:29:00+05:30,N,1
93,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:20:19.297+05:30,2025-05-02 23:59:00+05:30,N,1
93,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-03-13 19:57:31.25+05:30,2014-03-19 10:29:00+05:30,N,1
93,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-04-12 19:57:45.35+05:30,2014-04-18 10:29:00+05:30,N,2
93,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-05-12 19:57:58.507+05:30,2014-05-18 10:29:00+05:30,N,3
93,139,New Users,N,N,N,bdf4ef23-3629-48fc-891d-fb6feba0f6f3,BDF4EF23-3629-48FC-891D-FB6FEBA0F6F3,SESN,,0,1,64,2013-11-04 20:31:06.917+05:30,N,2013-02-12 06:30:00+05:30,1
94,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:07:12.027+05:30,2026-02-21 13:29:00+05:30,N,1
94,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:03:51.513+05:30,2026-02-21 13:29:00+05:30,N,1
94,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:03:52.23+05:30,2026-02-21 13:29:00+05:30,N,1
94,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:08:17.71+05:30,2026-02-21 13:29:00+05:30,N,1
94,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:28.643+05:30,N,N,1
94,139,New Users,N,N,N,85138a82-917e-4a19-8a66-536b8413e633,Company Orientation,EVNT,,0,1,64,2013-11-04 20:31:11.12+05:30,N,2013-11-04 20:31:12.163+05:30,1
94,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:02:49.907+05:30,2026-04-30 12:29:00+05:30,N,1
94,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:25.113+05:30,2024-09-21 04:29:00+05:30,N,1
94,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:08:00.667+05:30,N,N,1
94,139,New Users,N,N,N,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2014-03-13 20:12:16.22+05:30,2014-04-13 10:29:00+05:30,N,1
94,139,New Users,N,N,N,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2015-03-13 20:12:51.297+05:30,2015-04-13 10:29:00+05:30,N,2
94,139,New Users,N,N,N,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2016-03-13 20:12:21.273+05:30,2016-04-13 10:29:00+05:30,N,3
94,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:20:19.703+05:30,2025-05-02 23:59:00+05:30,N,1
94,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-03-13 19:57:29.33+05:30,2014-03-19 10:29:00+05:30,N,1
94,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-04-12 19:57:46.21+05:30,2014-04-18 10:29:00+05:30,N,2
94,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-05-12 19:58:00.383+05:30,2014-05-18 10:29:00+05:30,N,3
94,139,New Users,N,N,N,bdf4ef23-3629-48fc-891d-fb6feba0f6f3,BDF4EF23-3629-48FC-891D-FB6FEBA0F6F3,SESN,,0,1,64,2013-11-04 20:31:11.103+05:30,N,2013-02-12 06:30:00+05:30,1
95,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:06:27.36+05:30,2026-02-21 13:29:00+05:30,N,1
95,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:14:07.483+05:30,2026-02-21 13:29:00+05:30,N,1
95,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:14:04.29+05:30,2026-02-21 13:29:00+05:30,N,1
95,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:11:05.007+05:30,2026-02-21 13:29:00+05:30,N,1
95,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:30:20.95+05:30,N,N,1
95,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:03:59.243+05:30,2026-04-30 12:29:00+05:30,N,1
95,139,New Users,N,N,N,8e9b17ec-1ffc-45dd-8e62-6733eee7194d,Customer Experience (CX) Foundations,EXTL,,0,0,16,2026-03-31 01:05:48.807+05:30,N,N,1
95,139,New Users,N,N,N,e5c8ba8f-9b6d-4054-8ace-75cddec2cf9a,Advocating for Yourself,PRGM,0.0,1,0,65568,2026-03-31 01:05:47.527+05:30,2026-04-30 12:29:00+05:30,N,1
95,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:23.57+05:30,2024-09-21 04:29:00+05:30,N,1
95,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-11 23:58:31.437+05:30,N,N,1
95,139,New Users,N,N,N,70b79284-ac31-40b7-8f0f-c78a79169ad5,70B79284-AC31-40B7-8F0F-C78A79169AD5,FILE,,0,0,16,2026-03-31 01:05:48.4+05:30,N,N,1
95,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:10:56.927+05:30,2025-05-02 23:59:00+05:30,N,1
96,139,New Users,N,N,106,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:07:03.143+05:30,2026-02-21 13:29:00+05:30,N,1
96,139,New Users,N,N,106,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:14:08.06+05:30,2026-02-21 13:29:00+05:30,N,1
96,139,New Users,N,N,106,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:14:05.533+05:30,2026-02-21 13:29:00+05:30,N,1
96,139,New Users,N,N,106,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:07:39.933+05:30,2026-02-21 13:29:00+05:30,N,1
96,139,New Users,N,N,106,6d4262de-cabf-49d1-95e8-356e5aef1ac2,Criterion Referenced Instruction,EVNT,,0,1,64,2014-03-17 22:21:16.823+05:30,N,2014-03-17 22:22:10.96+05:30,1
96,139,New Users,N,N,106,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,1,2024-09-11 04:30:53.87+05:30,N,N,1
96,139,New Users,N,N,106,85138a82-917e-4a19-8a66-536b8413e633,Company Orientation,EVNT,,0,1,64,2013-11-04 20:30:57.447+05:30,N,2013-11-04 20:30:58.417+05:30,1
96,139,New Users,N,N,106,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:07:22.047+05:30,2026-04-30 12:29:00+05:30,N,1
96,139,New Users,N,N,106,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:31.947+05:30,2024-09-21 04:29:00+05:30,N,1
96,139,New Users,N,N,106,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-11 23:58:33.89+05:30,N,N,1
96,139,New Users,N,N,106,b77a4307-1ea7-4bc2-8e32-a49164544b48,B77A4307-1EA7-4BC2-8E32-A49164544B48,SESN,,0,1,64,2014-03-17 22:21:16.653+05:30,N,2014-03-17 22:22:10.943+05:30,1
96,139,New Users,N,N,106,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2014-03-13 20:12:16.627+05:30,2014-04-13 10:29:00+05:30,N,1
96,139,New Users,N,N,106,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2015-03-13 20:12:51.457+05:30,2015-04-13 10:29:00+05:30,N,2
96,139,New Users,N,N,106,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2016-03-13 20:12:19.9+05:30,2016-04-13 10:29:00+05:30,N,3
96,139,New Users,N,N,106,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65537,2025-04-12 22:12:43.093+05:30,2025-05-02 23:59:00+05:30,N,1
96,139,New Users,N,N,106,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-03-13 19:57:30.737+05:30,2014-03-19 10:29:00+05:30,N,1
96,139,New Users,N,N,106,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-04-12 19:57:44.63+05:30,2014-04-18 10:29:00+05:30,N,2
96,139,New Users,N,N,106,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-05-12 19:57:58.753+05:30,2014-05-18 10:29:00+05:30,N,3
96,139,New Users,N,N,106,bdf4ef23-3629-48fc-891d-fb6feba0f6f3,BDF4EF23-3629-48FC-891D-FB6FEBA0F6F3,SESN,,0,1,64,2013-11-04 20:30:57.4+05:30,N,2013-02-12 06:30:00+05:30,1
97,139,New Users,N,N,N,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:05:52.98+05:30,2026-02-21 13:29:00+05:30,N,1
97,139,New Users,N,N,N,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:08:24.823+05:30,2026-02-21 13:29:00+05:30,N,1
97,139,New Users,N,N,N,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:08:29.367+05:30,2026-02-21 13:29:00+05:30,N,1
97,139,New Users,N,N,N,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:10:32.363+05:30,2026-02-21 13:29:00+05:30,N,1
97,139,New Users,N,N,N,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,4,2024-09-11 04:31:26.237+05:30,N,N,1
97,139,New Users,N,N,N,85138a82-917e-4a19-8a66-536b8413e633,Company Orientation,EVNT,,0,1,64,2013-11-04 20:31:03.23+05:30,N,2013-11-04 20:31:04.427+05:30,1
97,139,New Users,N,N,N,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:04:29.373+05:30,2026-04-30 12:29:00+05:30,N,1
97,139,New Users,N,N,N,8e9b17ec-1ffc-45dd-8e62-6733eee7194d,Customer Experience (CX) Foundations,EXTL,,0,0,16,2026-03-31 01:03:52.83+05:30,N,N,1
97,139,New Users,N,N,N,e5c8ba8f-9b6d-4054-8ace-75cddec2cf9a,Advocating for Yourself,PRGM,0.0,1,0,65568,2026-03-31 01:03:51.297+05:30,2026-04-30 12:29:00+05:30,N,1
97,139,New Users,N,N,N,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65538,2024-09-13 16:31:19.25+05:30,2024-09-21 04:29:00+05:30,N,1
97,139,New Users,N,N,N,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-12 00:08:01.027+05:30,N,N,1
97,139,New Users,N,N,N,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2014-03-13 20:12:16.33+05:30,2014-04-13 10:29:00+05:30,N,1
97,139,New Users,N,N,N,70b79284-ac31-40b7-8f0f-c78a79169ad5,70B79284-AC31-40B7-8F0F-C78A79169AD5,FILE,,0,0,16,2026-03-31 01:03:52.267+05:30,N,N,1
97,139,New Users,N,N,N,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65540,2025-04-12 22:20:22.67+05:30,2025-05-02 23:59:00+05:30,N,1
97,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-03-13 19:57:29.69+05:30,2014-03-19 10:29:00+05:30,N,1
97,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-04-12 19:57:46.3+05:30,2014-04-18 10:29:00+05:30,N,2
97,139,New Users,N,N,N,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-05-12 19:57:57.997+05:30,2014-05-18 10:29:00+05:30,N,3
97,139,New Users,N,N,N,bdf4ef23-3629-48fc-891d-fb6feba0f6f3,BDF4EF23-3629-48FC-891D-FB6FEBA0F6F3,SESN,,0,1,64,2013-11-04 20:31:03.043+05:30,N,2013-02-12 06:30:00+05:30,1
98,139,New Users,N,N,112,b25662b8-15d4-4328-a602-17738df96f11,ESP Cable Field Splice Train The Trainer,EVNT,,1,0,65540,2026-01-22 02:03:40.597+05:30,2026-02-21 13:29:00+05:30,N,1
98,139,New Users,N,N,112,01ea5674-c3cf-421f-9123-18c154a1afd9,Test - creating a material,MTRL,,1,0,65552,2026-01-22 02:14:08.67+05:30,2026-02-21 13:29:00+05:30,N,1
98,139,New Users,N,N,112,439d53e7-9648-49ff-8f2f-19720ca6dde5,Talent Management: Basics,CRSE,,1,0,65552,2026-01-22 02:14:06.517+05:30,2026-02-21 13:29:00+05:30,N,1
98,139,New Users,N,N,112,21e9c852-9cf0-4f50-a362-1e7d506d6084,New Hire Module for Training,EVNT,,1,0,65540,2026-01-22 02:09:47.757+05:30,2026-02-21 13:29:00+05:30,N,1
98,139,New Users,N,N,112,6d4262de-cabf-49d1-95e8-356e5aef1ac2,Criterion Referenced Instruction,EVNT,,0,1,64,2014-03-17 22:27:11.497+05:30,N,2014-03-17 22:29:10.69+05:30,1
98,139,New Users,N,N,112,998718d4-117d-4d2c-bb40-36302c56eba9,Criterion Referenced Instruction,SESN,,0,1,64,2014-03-17 22:27:11.48+05:30,N,2014-03-17 22:29:10.68+05:30,1
98,139,New Users,N,N,112,04313a0a-4bfe-4177-aee3-43f5331e1564,Test w Krakowie,EVNT,,0,0,1,2024-09-11 04:31:38.383+05:30,N,N,1
98,139,New Users,N,N,112,b42d13a5-f7dc-40d1-8a52-5e6b572604df,Product Spotlight - Email Administration,CRSE,,1,0,65552,2026-03-31 01:03:15.67+05:30,2026-04-30 12:29:00+05:30,N,1
98,139,New Users,N,N,112,15f7178a-7e7b-453f-8aa3-945a9afc353f,15F7178A-7E7B-453F-8AA3-945A9AFC353F,SLCH,,1,0,65568,2024-09-13 16:30:22.97+05:30,2024-09-21 04:29:00+05:30,N,1
98,139,New Users,N,N,112,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,06347f8b-c455-42c9-bf07-a3f8b0ef9f50,CRSE,,0,0,16,2025-09-11 23:58:03.42+05:30,N,N,1
98,139,New Users,N,N,112,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2014-03-13 20:12:17.36+05:30,2014-04-13 10:29:00+05:30,N,1
98,139,New Users,N,N,112,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2015-03-13 20:12:52.32+05:30,2015-04-13 10:29:00+05:30,N,2
98,139,New Users,N,N,112,1e73eb1e-9795-4f33-87ce-b14180c35861,1E73EB1E-9795-4F33-87CE-B14180C35861,CRSE,,1,0,65552,2016-03-13 20:12:20.11+05:30,2016-04-13 10:29:00+05:30,N,3
98,139,New Users,N,N,112,3bc886c0-2e66-451f-a43e-d72d6cfb0ca5,3BC886C0-2E66-451F-A43E-D72D6CFB0CA5,PRGM,,1,0,65537,2025-04-12 22:20:23.967+05:30,2025-05-02 23:59:00+05:30,N,1
98,139,New Users,N,N,112,d9f7a3b4-a58d-4fb4-99be-e24ab3d8a95e,D9F7A3B4-A58D-4FB4-99BE-E24AB3D8A95E,EVNT,,0,0,4,2024-09-13 16:30:23.27+05:30,N,N,1
98,139,New Users,N,N,112,fb0051aa-5517-452e-aa55-e79072f7d41f,FB0051AA-5517-452E-AA55-E79072F7D41F,CRSE,,1,0,65552,2014-03-13 19:57:30.047+05:30,2014-03-19 10:29:00+05:30,N,1
